company,company_name,year,world_rank,eu_rank,rnd_22,rnd_euro,rnd_org,profit_22,profit_euro,profit_org,netsales_22,netsales_euro,netsales_org,capex_22,capex_euro,capex_org,mcap_22,mcap_euro,mcap_org,emp,ex_rate_euro,currency,icb3_short,icb3_name,icb4_name,nace_rev2,country,iso2,region
ADVANCED TECHNOLOGY & MATERIALS,"ADVANCED TECHNOLOGY & MATERIALS CO., LTD.",2022,2342.0,,59.595058,59.595058,438.5123557756,38.140372,38.140372,280.6444852504,979.006462,979.006462,7203.7253486884,33.823252,33.823252,248.8782528664,1165.965394,1165.965394,8579.4065621308,5507.0,7.3582,CNY,Industrials,General Industrials,Diversified Industrials,2599.0,China,CN,China
ADVANTECH,"ADVANTECH CO., LTD.",2022,1149.0,,145.566049,145.566049,4762.92112328,389.165603,389.165603,12733.49853016,2098.873685,2098.873685,68675.1469732,40.315189,40.315189,1319.11298408,7776.724684,7776.724684,254454.43166048,,32.72,TWD,ICT producers,Technology Hardware & Equipment,Computer Hardware,2620.0,Taiwan,TW,ROW
ADVANTEST,ADVANTEST CORPORATION,2022,475.0,,424.739318,424.739318,59743.83246988,1184.059623,1184.059623,166549.82657118,3959.382689,3959.382689,556926.76903474,159.275477,159.275477,22403.68859482,11282.783048,11282.783048,1587036.26353168,6544.0,140.66,JPY,ICT producers,Technology Hardware & Equipment,Semiconductors,2651.0,Japan,JP,Japan
ADVENICA,ADVENICA AB,2022,9289.0,889.0,5.150896,5.150896,57.2872351328,-0.146829,-0.146829,-1.6330027722,10.646432,10.646432,118.4074874176,0.162564,0.162564,1.8080042952,28.827112,28.827112,320.6093742416,79.0,11.1218,SEK,ICT services,Software & Computer Services,Computer Services,6201.0,Sweden,SE,EU
ADVERUM BIOTECHNOLOGIES,"ADVERUM BIOTECHNOLOGIES, INC.",2022,1710.0,,87.640202,87.640202,93.4770394532,-147.323333,-147.323333,-157.1350669778,0.0,0.0,0.0,11.078197,11.078197,11.8160049202,107.419511,107.419511,114.5736504326,123.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
ADVICENNE,ADVICENNE,2022,8471.0,843.0,6.338,6.338,6.338,-10.059,-10.059,-10.059,2.341,2.341,2.341,0.107,0.107,0.107,54.863904,54.863904,54.863904,19.0,1.0,EUR,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,France,FR,EU
AEFFE,AEFFE S.P.A.,2022,4384.0,544.0,22.044,22.044,22.044,3.898,3.898,3.898,352.006,352.006,352.006,7.465,7.465,7.465,153.098931,153.098931,153.098931,1387.0,1.0,EUR,Others,Personal Goods,Clothing & Accessories,1413.0,Italy,IT,EU
AEGIRBIO,AEGIRBIO AB,2022,10883.0,977.0,3.534154,3.534154,39.3061539572,-32.965755,-32.965755,-366.638533959,0.153393,0.153393,1.7060062674,0.005844,0.005844,0.0649957992,14.257164,14.257164,158.5653265752,15.0,11.1218,SEK,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,Sweden,SE,EU
AEGLEA BIOTHERAPEUTICS,"AEGLEA BIOTHERAPEUTICS, INC.",2022,2463.0,,54.921268,54.921268,58.5790244488,-79.487189,-79.487189,-84.7810357874,2.183574,2.183574,2.3290000284,0.035627,0.035627,0.0379997582,29.995533000000002,29.995533000000002,31.9932354978,69.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
AELIS FARMA,AELIS FARMA SA,2022,5674.0,673.0,13.792,13.792,13.792,-8.525,-8.525,-8.525,3.809,3.809,3.809,0.037,0.037,0.037,129.762063,129.762063,129.762063,23.0,1.0,EUR,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,France,FR,EU
AEROPORTS DE PARIS,AEROPORTS DE PARIS,2022,1796.0,276.0,83.0,83.0,83.0,1001.0,1001.0,1001.0,4688.0,4688.0,4688.0,652.0,652.0,652.0,13542.758988,13542.758988,13542.758988,26183.0,1.0,EUR,Industrials,Industrial Transportation,Transportation Services,5223.0,France,FR,EU
AEVA TECHNOLOGIES,"AEVA TECHNOLOGIES, INC.",2022,1510.0,,102.744278,102.744278,109.5870469148,-142.466777,-142.466777,-151.9550643482,3.930247,3.930247,4.1920014502,6.974501,6.974501,7.4390027666,628.937222,628.937222,670.8244409852,306.0,1.0666,USD,ICT producers,Technology Hardware & Equipment,Telecommunications Equipment,2630.0,US,US,US
AFFIBODY,AFFIBODY MEDICAL AB,2022,6348.0,715.0,11.302354,11.302354,125.7025207172,-1.29449,-1.29449,-14.397058882,20.378801,20.378801,226.6489489618,0.520511,0.520511,5.7890192398,,,,83.0,11.1218,SEK,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7010.0,Sweden,SE,EU
AFFIMED,AFFIMED N.V.,2022,2483.0,364.0,54.259,54.259,54.259,-88.119,-88.119,-88.119,41.353,41.353,41.353,0.659,0.659,0.659,303.16888,303.16888,303.16888,228.0,1.0,EUR,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,Netherlands,NL,EU
AGC,AGC INC,2022,520.0,,369.312724,369.312724,51947.52775784,328.841839,328.841839,46254.89307374,14389.385537,14389.385537,2024010.96963442,1582.654721,1582.654721,222616.21305586,7635.798267,7635.798267,1074051.38423622,57609.0,140.66,JPY,Industrials,General Industrials,Diversified Industrials,2311.0,Japan,JP,Japan
AGCO,AGCO CORP,2022,484.0,,413.65103,413.65103,441.200188598,1192.106268,1192.106268,1271.5005454488,11861.433932,11861.433932,12651.4054318712,364.054159,364.054159,388.3001659894,7603.18804,7603.18804,8109.560363464,25600.0,1.0666,USD,Automobiles & Parts,Automobiles & Parts,Commercial Vehicles & Trucks,2830.0,US,US,US
AGENDIA,AGENDIA N.V.,2022,5356.0,648.0,15.379163,15.379163,15.379163,-24.460236,-24.460236,-24.460236,50.772334,50.772334,50.772334,0.192362,0.192362,0.192362,,,,248.0,1.0,EUR,Health industries,Health Care Equipment & Services,Health Care Providers,8622.0,Netherlands,NL,EU
AGENUS,AGENUS INC.,2022,1066.0,,159.118763,159.118763,169.7160726158,-168.987509,-168.987509,-180.2420770994,91.903283,91.903283,98.0240416478,49.748755,49.748755,53.062022083,716.801216,716.801216,764.5401769856,533.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,US,US,US
AGFA-GEVAERT,AGFA GEVAERT NV,2022,1529.0,246.0,101.0,101.0,101.0,-164.0,-164.0,-164.0,1857.0,1857.0,1857.0,26.0,26.0,26.0,558.128006,558.128006,558.128006,6936.0,1.0,EUR,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2670.0,Belgium,BE,EU
AGILE CONTENT,AGILE CONTENT S. A.,2022,8229.0,823.0,6.7,6.7,6.7,-3.843,-3.843,-3.843,101.511,101.511,101.511,0.379,0.379,0.379,101.682295,101.682295,101.682295,281.0,1.0,EUR,ICT services,Software & Computer Services,Computer Services,6209.0,Spain,ES,EU
AGILENT TECHNOLOGIES,AGILENT TECHNOLOGIES INC,2022,465.0,,437.840053,437.840053,467.0002005298,1516.970462,1516.970462,1618.0006947692,6420.404032,6420.404032,6848.0029405312,272.829669,272.829669,291.0001249554,35596.492974,35596.492974,37967.2194060684,18100.0,1.0666,USD,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2651.0,US,US,US
AGIOS PHARMACEUTICALS,"AGIOS PHARMACEUTICALS, INC.",2022,704.0,,262.432139,262.432139,279.9101194574,-364.754516,-364.754516,-389.0471667656,13.35084,13.35084,14.240005944,4.576225,4.576225,4.881001585,1310.576458,1310.576458,1397.8608501028,393.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,2120.0,US,US,US
AGORA,"AGORA, INC.",2022,1453.0,,107.35238,107.35238,114.502048508,-108.534642,-108.534642,-115.7630491572,150.637604,150.637604,160.6700684264,3.865555,3.865555,4.123000963,375.828215,375.828215,400.858374119,1001.0,1.0666,USD,ICT services,Software & Computer Services,Software,5829.0,China,CN,China
AGRANA,AGRANA BETEILIGUNGS-AKTIENGESELLSCHAFT,2022,4389.0,545.0,21.998,21.998,21.998,91.552,91.552,91.552,3637.442,3637.442,3637.442,89.236,89.236,89.236,1006.072537,1006.072537,1006.072537,8448.0,1.0,EUR,Others,Food Producers,Food Producers,1081.0,Austria,AT,EU
A-HEAT ALLIED HEAT EXCHANGE TECHNOLOGY,A-HEAT ALLIED HEAT EXCHANGE TECHNOLOGY AG,2022,8410.0,838.0,6.417389,6.417389,6.417389,41.514298,41.514298,41.514298,458.801985,458.801985,458.801985,,,,,,,4615.0,1.0,EUR,Industrials,Industrial Engineering,Industrial Machinery,7010.0,Germany,DE,EU
AHLERS,AHLERS AG,2022,10975.0,983.0,3.452,3.452,3.452,-7.278,-7.278,-7.278,170.89,170.89,170.89,2.541,2.541,2.541,,,,1759.0,1.0,EUR,Others,Personal Goods,Clothing & Accessories,1413.0,Germany,DE,EU
AHLSTROM,AHLSTROM-MUNKSJO OYJ,2022,3384.0,452.0,33.8,33.8,33.8,113.8,113.8,113.8,3348.7,3348.7,3348.7,203.8,203.8,203.8,,,,7099.0,1.0,EUR,Others,Forestry & Paper,Forestry & Paper,7010.0,Finland,FI,EU
AHOLD,KONINKLIJKE AHOLD DELHAIZE N.V.,2022,519.0,96.0,370.0,370.0,370.0,3767.0,3767.0,3767.0,86984.0,86984.0,86984.0,1918.0,1918.0,1918.0,28652.863478,28652.863478,28652.863478,414000.0,1.0,EUR,Others,Food & Drug Retailers,Food & Drug Retailers,4711.0,Netherlands,NL,EU
AI PERFORM HOLDINGS,AI PERFORM HOLDINGS LLP,2022,1733.0,,86.624826,86.624826,92.3940394116,-1132.924487,-1132.924487,-1208.3772578342,1302.49759,1302.49759,1389.243929494,,,,,,,2313.0,1.0666,USD,Others,Media,Media,,UK,GB,ROW
AIM,"AIM VACCINE CO., LTD.",2022,2104.0,,68.507567,68.507567,504.0923794994,-52.601944,-52.601944,-387.0556243408,169.645436,169.645436,1248.2850471752,104.547088,104.547088,769.2783829216,,,,1576.0,7.3582,CNY,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,2120.0,China,CN,China
AIMA TECHNOLOGY,"AIMA TECHNOLOGY GROUP CO.,LTD.",2022,2374.0,,58.375468,58.375468,429.5383686376,247.8323,247.8323,1823.59962986,2759.311963,2759.311963,20303.5692861466,113.039741,113.039741,831.7690222262,1001.464779,1001.464779,7368.9781368378,8126.0,7.3582,CNY,Automobiles & Parts,Automobiles & Parts,Automobiles & Parts,3091.0,China,CN,China
AIR PRODUCTS AND CHEMICALS,AIR PRODUCTS & CHEMICALS INC,2022,1590.0,,96.474821,96.474821,102.9000440786,2261.861087,2261.861087,2412.5010353942,11905.686717,11905.686717,12698.6054523522,2743.766413,2743.766413,2926.5012561058,52496.883904,52496.883904,55993.1763720064,21900.0,1.0666,USD,Chemicals,Chemicals,Chemicals,2011.0,US,US,US
AIRBNB,"AIRBNB, INC.",2022,161.0,,1408.213618,1408.213618,1502.0006449588,1770.580171,1770.580171,1888.5008103886,7874.558041,7874.558041,8399.0036065306,23.438975,23.438975,25.000010735,42334.32492,42334.32492,45153.790959672,6811.0,1.0666,USD,Others,Travel & Leisure,Travel & Tourism,6209.0,US,US,US
AIRBUS,AIRBUS SE,2022,56.0,13.0,3398.0,3398.0,3398.0,5267.0,5267.0,5267.0,58763.0,58763.0,58763.0,2464.0,2464.0,2464.0,77150.652039,77150.652039,77150.652039,134267.0,1.0,EUR,Aerospace & Defence,Aerospace & Defence,Aerospace & Defence,3030.0,Netherlands,NL,EU
AIRSPAN NETWORKS,AIRSPAN NETWORKS HOLDINGS INC.,2022,2404.0,,57.544558,57.544558,61.3770255628,-62.563312,-62.563312,-66.7300285792,156.81518,156.81518,167.259070988,2.902682,2.902682,3.0960006212,143.776744,143.776744,153.3522751504,226.0,1.0666,USD,ICT services,Software & Computer Services,Software,5829.0,US,US,US
AISAN,"AISAN INDUSTRY CO., LTD.",2022,1888.0,,78.531609,78.531609,11046.25612194,96.36396,96.36396,13554.5546136,1701.996476,1701.996476,239402.82431416,45.411357,45.411357,6387.56147562,326.769433,326.769433,45963.38844578,8809.0,140.66,JPY,Automobiles & Parts,Automobiles & Parts,Automobiles & Parts,2932.0,Japan,JP,Japan
AISIN,AISIN CORPORATION,2022,146.0,,1581.969133,1581.969133,222519.77824778,430.450193,430.450193,60547.12414738,31118.781221,31118.781221,4377167.76654586,1500.603289,1500.603289,211074.85863074,8493.869131,8493.869131,1194747.63196646,116649.0,140.66,JPY,Automobiles & Parts,Automobiles & Parts,Automobiles & Parts,2932.0,Japan,JP,Japan
AISINO,AISINO CO.LTD.,2022,961.0,,179.97911,179.97911,1324.322287202,326.849762,326.849762,2405.0259187484,2574.524667,2574.524667,18943.8674047194,77.2536,77.2536,568.44743952,2608.518793,2608.518793,19194.0029826526,18485.0,7.3582,CNY,ICT services,Software & Computer Services,Computer Services,6201.0,China,CN,China
AIXTRON,AIXTRON SE,2022,2538.0,374.0,52.371,52.371,52.371,101.894,101.894,101.894,463.167,463.167,463.167,27.353,27.353,27.353,2640.836926,2640.836926,2640.836926,895.0,1.0,EUR,ICT producers,Technology Hardware & Equipment,Semiconductors,2611.0,Germany,DE,EU
AJINOMOTO,AJINOMOTO COMPANY INC,2022,1047.0,,162.65394,162.65394,22878.9032004,847.732861,847.732861,119242.10422826,9606.110066,9606.110066,1351195.44188356,483.32527,483.32527,67984.5324782,14654.209991,14654.209991,2061261.17733406,34615.0,140.66,JPY,Others,Food Producers,Food Producers,1089.0,Japan,JP,Japan
AKAMAI TECHNOLOGIES,AKAMAI TECHNOLOGIES INC,2022,388.0,,539.072048,539.072048,574.9742463968,666.641951,666.641951,711.0403049366,3390.826507,3390.826507,3616.6555523662,226.201109,226.201109,241.2661028594,13454.581697,13454.581697,14350.6568380202,9800.0,1.0666,USD,ICT services,Software & Computer Services,Computer Services,7490.0,US,US,US
AKERO THERAPEUTICS,"AKERO THERAPEUTICS, INC.",2022,1859.0,,79.958781,79.958781,85.2840358146,-107.965544,-107.965544,-115.1560492304,0.0,0.0,0.0,,,,413.898786,413.898786,441.4644451476,39.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
AKESO,"AKESO, INC.",2022,973.0,,177.56691,177.56691,1306.572837162,-184.687581,-184.687581,-1358.9681585142,112.417967,112.417967,827.1938847794,104.095353,104.095353,765.9544264446,2560.131082,2560.131082,18837.9565275724,2341.0,7.3582,CNY,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,China,CN,China
AKWEL,AKWEL SA,2022,2369.0,345.0,58.5,58.5,58.5,39.257,39.257,39.257,990.532,990.532,990.532,40.352,40.352,40.352,481.33872,481.33872,481.33872,9405.0,1.0,EUR,Automobiles & Parts,Automobiles & Parts,Automobiles & Parts,2932.0,France,FR,EU
AKZO NOBEL,AKZO NOBEL NV,2022,757.0,142.0,241.0,241.0,241.0,708.0,708.0,708.0,10846.0,10846.0,10846.0,262.0,262.0,262.0,11448.663614,11448.663614,11448.663614,35200.0,1.0,EUR,Chemicals,Chemicals,Chemicals,2120.0,Netherlands,NL,EU
ALARM.COM,"ALARM.COM HOLDINGS, INC.",2022,862.0,,204.983211,204.983211,218.6350928526,47.850198,47.850198,51.0370211868,789.948773,789.948773,842.5593612818,26.851689,26.851689,28.6400114874,3105.822453,3105.822453,3312.6702283698,1733.0,1.0666,USD,ICT services,Software & Computer Services,Software,5829.0,US,US,US
ALBEMARLE,ALBEMARLE CORP,2022,2138.0,,67.486434,67.486434,71.9810305044,2346.353904,2346.353904,2502.6210740064,6863.029386,6863.029386,7320.1071431076,1182.867562,1182.867562,1261.6465416292,29426.0602,29426.0602,31385.83580932,7400.0,1.0666,USD,Chemicals,Chemicals,Chemicals,2016.0,US,US,US
ALBIREO,ALBIREO AB,2022,6973.0,750.0,9.385911,9.385911,104.3882249598,-7.473731,-7.473731,-83.1213414358,6.737067,6.737067,74.9283117606,,,,,,,24.0,11.1218,SEK,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7219.0,Sweden,SE,EU
ALCON,ALCON AG,2022,324.0,,656.2913,656.2913,700.00030058,630.039648,630.039648,672.0002885568,8172.701803,8172.701803,8717.0037430798,1051.003639,1051.003639,1121.0004813574,32760.622511,32760.622511,34942.4799702326,25178.0,1.0666,USD,Health industries,Health Care Equipment & Services,Medical Equipment,2120.0,Switzerland,CH,ROW
ALDRIN,ALDRIN TOPCO LIMITED,2022,1538.0,,100.369427,100.369427,89.02065588911,-173.179096,-173.179096,-153.59773561528,699.657807,699.657807,620.54749876251,,,,,,,4353.0,0.88693,GBP,Others,Support Services,Business Support Services,,UK,GB,ROW
ALECTOR,"ALECTOR, INC.",2022,2035.0,,72.005468,72.005468,76.8010321688,-129.227507,-129.227507,-137.8340589662,125.27382,125.27382,133.617056412,3.85993,3.85993,4.117001338,808.582452,808.582452,862.4340433032,273.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
ALEMBIC PHARMACEUTICALS,ALEMBIC PHARMACEUTICALS LIMITED,2022,2066.0,,70.412451,70.412451,6208.336217121,50.446364,50.446364,4447.906360244,622.852463,622.852463,54917.524515173,99.874605,99.874605,8806.043797455,1442.728827,1442.728827,127206.843405417,14593.0,88.171,INR,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,India,IN,ROW
ALFA LAVAL,ALFA LAVAL AB,2022,1341.0,219.0,121.024082,121.024082,1346.0056351876,586.148583,586.148583,6519.0273104094,4687.660129,4687.660129,52135.2184227122,166.610419,166.610419,1853.0077580342,10624.388859,10624.388859,118162.328012026,20300.0,11.1218,SEK,Industrials,Industrial Engineering,Industrial Machinery,2899.0,Sweden,SE,EU
ALFDEX,ALFDEX AB,2022,10831.0,974.0,3.585136,3.585136,39.8731655648,13.886029,13.886029,154.4376373322,57.260215,57.260215,636.836659187,,,,,,,160.0,11.1218,SEK,Construction & Materials,Construction & Materials,Building Materials & Fixtures,2825.0,Sweden,SE,EU
ALFEN,ALFEN N.V.,2022,5079.0,620.0,16.792,16.792,16.792,68.309,68.309,68.309,439.876,439.876,439.876,11.457,11.457,11.457,2453.400066,2453.400066,2453.400066,787.0,1.0,EUR,ICT producers,Electronic & Electrical Equipment,Electrical Components & Equipment,2790.0,Netherlands,NL,EU
ALIAXIS,ALIAXIS,2022,3705.0,490.0,29.004,29.004,29.004,728.0,728.0,728.0,4341.865,4341.865,4341.865,282.294,282.294,282.294,,,,15212.0,1.0,EUR,Construction & Materials,Construction & Materials,Construction & Materials,6420.0,Belgium,BE,EU
ALIBABA GROUP HOLDING,ALIBABA GROUP HOLDING LIMITED,2022,22.0,,7681.380893,7681.380893,56521.1368868726,13467.647181,13467.647181,99097.6414872342,116582.49571,116582.49571,857837.319933322,4607.271753,4607.271753,33901.2270129246,236882.62426,236882.62426,1743029.72582993,235216.0,7.3582,CNY,ICT services,Software & Computer Services,Computer Services,4778.0,China,CN,China
ALIGN TECHNOLOGY,ALIGN TECHNOLOGY INC,2022,654.0,,286.197385,286.197385,305.258130841,613.208588,613.208588,654.0482799608,3501.440655,3501.440655,3734.636602623,273.673472,273.673472,291.9001252352,17846.402231,17846.402231,19034.9726195846,23165.0,1.0666,USD,Health industries,Health Care Equipment & Services,Health Care Equipment & Services,3250.0,US,US,US
ALIGOS THERAPEUTICS,ALIGOS THERAPEUTICS INC,2022,1861.0,,79.764707,79.764707,85.0770364862,-91.487007,-91.487007,-97.5800416662,13.038633,13.038633,13.9070059578,0.884118,0.884118,0.9430002588,50.170351,50.170351,53.5116963766,83.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
ALIMAK GROUP,ALIMAK GROUP AB,2022,4932.0,606.0,17.62312,17.62312,196.000816016,52.599619,52.599619,585.0024425942,405.691426,405.691426,4512.0189016868,6.74354,6.74354,75.000303172,382.259157,382.259157,4251.4098923226,3176.0,11.1218,SEK,Industrials,Industrial Engineering,Industrial Machinery,2822.0,Sweden,SE,EU
ALK ABELLO,ALK-ABELLO A/S,2022,1702.0,267.0,88.213003,88.213003,655.9959968095,63.201389,63.201389,469.9971292985,606.598871,606.598871,4510.9725041915,40.07237,40.07237,297.998179505,3761.764411,3761.764411,27974.3610424015,2680.0,7.4365,DKK,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,Denmark,DK,EU
ALKAMI TECHNOLOGY,ALKAMI TECHNOLOGY INC,2022,2110.0,,68.41743,68.41743,72.974030838,-65.833517,-65.833517,-70.2180292322,191.515176,191.515176,204.2700867216,0.990999,0.990999,1.0569995334,1237.599961,1237.599961,1320.0241184026,851.0,1.0666,USD,ICT services,Software & Computer Services,Software,5829.0,US,US,US
ALKEM LABORATORIES,ALKEM LABORATORIES LIMITED,2022,2299.0,,61.088526,61.088526,5386.236425946,152.798893,152.798893,13472.431194703,1295.62694,1295.62694,114236.72292674,26.377206,26.377206,2325.704630226,4029.068782,4029.068782,355247.023577722,16871.0,88.171,INR,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,India,IN,ROW
ALKERMES,ALKERMES PUBLIC LIMITED COMPANY,2022,536.0,100.0,357.755638,357.755638,381.5821634908,-133.381831,-133.381831,-142.2650609446,1042.373408,1042.373408,1111.7954769728,35.866319,35.866319,38.2550158454,3645.134419,3645.134419,3887.9003713054,2280.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,2120.0,Ireland,IE,EU
ALLAKOS,ALLAKOS INC.,2022,737.0,,248.529077,248.529077,265.0811135282,-302.29621,-302.29621,-322.429137586,0.0,0.0,0.0,7.812679,7.812679,8.3330034214,249.384865,249.384865,265.993897009,123.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2120.0,US,US,US
ALLEGION,ALLEGION PLC,2022,2077.0,317.0,69.848145,69.848145,74.500031457,554.566148,554.566148,591.5002534568,3067.599292,3067.599292,3271.9014048472,60.003776,60.003776,64.0000274816,7831.803334,7831.803334,8353.4014360444,12300.0,1.0666,USD,Others,Household Goods & Home Construction,Household Goods & Home Construction,8010.0,Ireland,IE,EU
ALLIED IRISH BANKS,ALLIED IRISH BANKS PLC,2022,1046.0,187.0,163.0,163.0,163.0,881.0,881.0,881.0,2951.0,2951.0,2951.0,32.0,32.0,32.0,,,,9590.0,1.0,EUR,Financial,Banks,Banks,6419.0,Ireland,IE,EU
ALLIGATOR BIOSCIENCE,ALLIGATOR BIOSCIENCE AB,2022,5448.0,656.0,14.850086,14.850086,165.1596864748,-17.289989,-17.289989,-192.2957996602,3.209565,3.209565,35.696140017,0.039562,0.039562,0.4400006516,35.93856,35.93856,399.701476608,53.0,11.1218,SEK,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7220.0,Sweden,SE,EU
